id,l0,l1,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,l20,l21,l22,l23,l24,l25,l26,l27,l28,l29,l30,l31,l32,l33,l34,l35,l36,l37,l38,l39,l40,l41,l42,l43,l44,l45,l46,l47,l48,l49,l50,l51,l52,l53,l54,l55,l56,l57,l58,l59,l60,l61,l62,l63,l64,l65,l66,l67,l68,l69,l70,l71,l72,l73,l74,l75,l76,l77,l78,l79,l80,l81,l82,l83,l84,l85,l86,l87,l88,l89,l90,l91,l92,l93,l94,l95,l96,l97,l98,l99
3158,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
3159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3162,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
3163,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
3165,-0.51162,0.30543,0.90287,-0.2359,0.054233,-0.46955,-0.58622,0.92663,-1.3481,-0.56388,0.16413,-0.2485,-0.37083,0.68697,-0.010261,-0.36701,0.60389,0.26097,-0.82303,0.3169,1.0727,0.26557,1.2684,0.40778,0.59175,0.10629,1.046,-0.041425,0.21911,0.34432,-0.93871,0.92486,-0.10104,-0.0258,0.62055,-0.2259,-0.61513,0.076517,-1.3253,-0.47917,-1.536,-0.29047,0.66274,-0.0037029,0.95209,0.35437,0.7889,-0.041788,0.58202,-1.0529,0.087392,0.68862,0.11947,0.70129,-0.25365,-2.2167,-0.80783,-0.75544,0.98496,0.15103,-0.087487,-0.36205,-0.14925,0.24151,0.62069,0.38488,-0.43094,0.68631,0.8661,-0.21534,-0.064854,0.52811,-0.67989,0.074314,0.35535,-0.10512,0.27233,-0.15258,-0.53039,0.11699,0.47877,-0.016485,0.41161,0.31436,-0.2386,-0.79124,-0.28234,0.28075,-0.22179,0.60348,-0.028632,-0.24666,0.39547,-0.33843,-0.29146,0.88358,-0.48335,0.14927,0.17651,-0.015727
3166,-0.38941,0.019249,0.85533,-0.81335,-0.24047,0.59544,-0.5065,0.89729,-1.1905,-0.0039362,0.20288,-0.33454,-0.24195,0.14311,0.44122,-0.83769,0.50288,0.43334,-0.36315,-0.24357,0.15446,-0.33384,0.13557,-0.14689,0.27471,-0.23209,0.61594,-0.27421,0.054556,0.67242,-0.96492,0.078219,0.48754,-0.43857,-0.19254,-0.48415,-0.65992,0.07102,-1.037,-0.090865,-0.58869,0.23448,0.0090809,-0.41002,0.85352,0.67154,0.51919,-0.67484,0.9807,0.43744,-0.38127,0.026945,0.76263,-0.19538,0.22022,-1.0081,-1.0602,-0.4686,0.26826,-0.51542,-0.77171,-0.19117,-1.0808,0.35761,-0.29106,0.24848,-0.38077,0.055699,0.019644,0.43227,-0.75213,-0.03642,-0.22232,-0.34128,-0.3376,-0.57559,0.74599,0.19726,-0.46458,-0.058569,0.0070961,0.51971,0.24609,0.44709,-0.17394,-0.59412,-0.035947,0.37385,-0.035674,1.4491,-0.077872,-0.56678,-0.13935,0.5935,-0.10988,0.56219,-0.17067,0.40604,0.69202,0.18897
3167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,0.60553,-0.050886,-0.15461,-0.12327,0.6627,-0.28506,-0.68844,0.49135,-0.68924,0.38926,0.14359,-0.48802,0.15746,0.83178,-0.27923,0.0094755,-0.11207,-0.52099,-0.37159,-0.37951,0.50083,-0.3416,0.48098,-1.1453,0.45958,-0.6564,0.43018,-0.42527,0.23089,0.78911,-0.75434,0.1083,-0.18071,-0.00055543,-0.41071,0.86157,0.053711,0.24208,-0.26254,-0.30915,-0.29787,-0.50758,-0.2994,-0.30442,0.73099,0.14165,0.10339,-0.29659,0.994,-0.41594,0.38918,0.093532,1.0815,0.71774,-1.1604,-3.0277,-0.9249,-0.088455,0.61408,-0.2577,-0.26942,0.44647,-0.83637,0.072481,0.030968,-0.25574,-0.24832,0.45399,0.67532,-0.070256,-1.2594,-0.34572,-0.4897,-0.59699,-0.10352,-1.2619,1.2068,-0.14687,-1.2883,-0.75232,0.65286,0.38178,0.66523,0.31343,-0.95396,-0.63114,-0.23032,-0.16693,-0.014885,0.74412,-0.17945,-0.50046,0.82233,0.2311,-0.7691,0.94608,0.43809,0.41467,0.34641,0.019886
3172,0.74872,0.40687,0.44603,0.36539,-0.22209,0.53692,0.039933,0.030793,-0.04537,-0.071702,0.73909,-0.034337,0.11352,-0.44072,0.65531,-0.10742,-0.19043,-0.037327,-0.17964,0.13306,0.71738,0.26279,0.24301,0.54535,-0.17863,-0.37843,0.92983,0.71616,-0.094079,-0.15689,-0.19805,-0.07391,0.26246,0.03522,-0.38094,0.51216,-0.24855,-0.13039,0.23772,0.64583,0.34368,-0.18167,-0.18471,-0.43589,0.04725,-0.083408,0.11047,-0.50896,-0.29533,0.49704,-0.36702,-0.20328,0.36252,0.17186,-0.57755,-0.010738,0.63776,-0.57391,-0.49861,-0.29141,0.13415,-0.50746,0.28826,0.7046,-1.001,0.23409,0.45764,-0.2104,0.34844,-0.39093,-0.021356,-0.072483,-0.05833,0.31987,-0.10453,0.2,0.077657,0.93521,-0.14013,-0.13807,-0.062533,-0.23159,0.34369,0.16298,0.090436,0.05661,0.28217,-0.7081,-0.16658,0.33534,-0.27758,0.83482,-0.45393,-0.27998,-0.068965,0.11087,-0.1492,-0.10598,-0.064148,-0.33276
3173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3175,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
3176,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
3177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,0.60553,-0.050886,-0.15461,-0.12327,0.6627,-0.28506,-0.68844,0.49135,-0.68924,0.38926,0.14359,-0.48802,0.15746,0.83178,-0.27923,0.0094755,-0.11207,-0.52099,-0.37159,-0.37951,0.50083,-0.3416,0.48098,-1.1453,0.45958,-0.6564,0.43018,-0.42527,0.23089,0.78911,-0.75434,0.1083,-0.18071,-0.00055543,-0.41071,0.86157,0.053711,0.24208,-0.26254,-0.30915,-0.29787,-0.50758,-0.2994,-0.30442,0.73099,0.14165,0.10339,-0.29659,0.994,-0.41594,0.38918,0.093532,1.0815,0.71774,-1.1604,-3.0277,-0.9249,-0.088455,0.61408,-0.2577,-0.26942,0.44647,-0.83637,0.072481,0.030968,-0.25574,-0.24832,0.45399,0.67532,-0.070256,-1.2594,-0.34572,-0.4897,-0.59699,-0.10352,-1.2619,1.2068,-0.14687,-1.2883,-0.75232,0.65286,0.38178,0.66523,0.31343,-0.95396,-0.63114,-0.23032,-0.16693,-0.014885,0.74412,-0.17945,-0.50046,0.82233,0.2311,-0.7691,0.94608,0.43809,0.41467,0.34641,0.019886
3181,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
3182,0.66248,0.0465,0.65824,-0.83239,0.48056,0.16532,0.49798,0.91432,-0.59839,-0.73442,0.34925,-1.0748,-0.30741,0.23528,-0.13811,0.26147,0.91223,0.4808,-0.98355,0.094881,0.34377,0.89543,0.080254,1.2519,-0.070073,0.428,1.097,-0.20908,0.71924,0.32205,-0.25515,1.0279,-0.30288,0.29141,0.59946,-0.14588,-0.21653,0.12999,-0.10332,-0.033253,-0.31617,-0.1181,-0.69212,0.12883,-0.14499,-0.46295,0.16782,0.11226,-0.078737,-1.0705,-0.3456,0.74443,-0.19443,-0.39079,-0.095691,-2.1465,0.14057,0.092974,0.99492,0.18504,0.17809,-0.3496,0.39649,-0.042782,0.66287,-0.21653,-0.32607,0.79601,0.55549,0.97721,0.22742,0.67935,-0.35781,0.30683,0.13565,-0.19302,0.9361,-0.16826,-0.74078,-0.0099871,0.18888,-0.68267,0.14826,0.54765,-0.015156,-0.11059,-0.40357,-0.2062,0.62521,0.32213,-0.16744,-0.13671,0.55605,0.095844,-0.51273,0.095166,-0.34666,0.03209,0.72381,0.36807
3183,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
3184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
3186,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
3188,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
3189,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
3190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3191,0.49177,1.1164,1.1424,0.14381,-0.10696,-0.46727,-0.44374,-0.0088024,-0.50406,-0.20549,0.5091,-0.60904,0.2098,-0.44836,-0.70383,0.21516,0.66189,0.3462,-0.89294,-0.48032,0.43069,0.35697,0.84277,0.52344,0.82065,0.00053183,0.24835,-0.20887,0.81657,0.25048,-0.74761,-0.011309,-0.47481,0.06452,0.54517,0.20714,-0.46237,1.0724,-1.0526,-0.15567,-0.79339,-0.028366,0.10138,-0.20909,0.45513,0.4733,0.68859,-0.2384,-0.055178,-0.83022,-0.47127,0.22713,0.042651,1.1273,-0.084776,-3.0378,-0.18389,0.78244,1.6395,0.76146,-0.14258,0.65115,-0.013549,-0.51465,0.66951,-0.34464,-0.14525,0.49258,0.80085,-0.54971,0.39657,-0.48571,-0.43846,0.3318,0.10356,-0.028987,0.10896,-0.45671,-1.115,-0.082366,1.0186,0.030639,-0.37162,1.0742,-1.0642,-0.20298,-0.98434,-0.3204,0.15969,-0.1791,0.21325,0.47155,0.68247,0.13784,-0.10704,-0.18294,-0.40082,-0.50885,0.62556,0.43917
3192,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
3193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3198,0.079432,-0.14054,-0.10462,-0.36259,-0.22721,-0.13612,0.74755,0.32809,0.54364,0.12091,-0.53579,-0.093852,-0.1253,0.0075018,0.54402,-0.51891,0.34596,1.3306,1.0153,0.31239,0.16274,-0.026524,0.73949,0.5574,1.1129,-0.44905,1.0968,0.73696,-0.44728,0.032219,1.1976,0.059368,-0.37853,-0.21233,0.1351,-0.34381,0.48377,0.017526,-0.46031,-0.77044,-0.85068,0.30327,0.11417,-0.25013,0.014417,-0.05347,-0.30477,0.40744,-1.4463,0.85099,0.66363,0.0049562,0.57099,0.27496,0.0087559,-0.84859,0.74672,0.51043,0.18724,-0.012529,-0.42562,-0.84412,-0.50242,0.016912,0.41224,0.25004,0.12519,0.56298,-1.0472,-1.0784,-0.88615,0.11577,0.85152,0.16019,0.83352,-0.38092,0.044191,0.22782,-0.38651,-0.019875,-0.89481,-0.35736,-0.48555,0.036485,-0.43308,0.16881,1.0746,0.095382,0.54107,-0.38136,-1.2123,0.51573,0.16573,0.67943,0.35327,0.17672,0.25803,0.068445,-1.2016,-0.20168
3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3201,0.2826,-0.23373,0.22679,0.66619,-0.3513,0.5383,0.19972,-0.073885,-0.39153,0.38425,0.27944,-0.78471,-0.7531,0.59828,0.17867,0.36995,0.28743,0.02285,0.024901,0.11856,-0.20982,-0.26434,-0.30393,0.17651,-0.76375,-0.27468,0.34914,0.085123,-0.34014,0.15761,-0.43404,-0.32282,0.17826,0.056244,0.30067,0.55919,-0.19512,-0.42343,0.054524,-0.16228,0.17575,-0.070033,0.3009,-0.55862,-0.1134,-0.052034,0.61227,-0.10336,0.22498,0.17112,0.42959,0.3506,0.060707,0.13468,-0.87928,0.40996,-0.49268,0.41985,-0.84099,-0.82563,-0.058067,-2.336e-05,-0.0066272,-0.52258,-0.33804,0.26714,-0.26832,-0.9984,-0.27674,0.15458,-0.14331,0.31359,0.12017,-0.27728,-0.1192,-0.17103,0.25134,0.16557,0.38563,0.36307,-0.57968,0.3059,-0.53692,0.47702,0.68816,0.070069,0.79735,0.1358,-0.22604,-0.069298,0.038595,-0.54724,0.5096,0.28343,0.53095,-0.081872,0.51691,0.37783,0.13659,0.074161
3205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
